Unnamed: 0,ODT,RowID,platform.BAT.batteryCurrentDir,platform.BAT.batteryCurrent[0:2],platform.BAT.batteryVoltage[0:2],platform.EPS.switchVoltages[0:9],platform.EPS.switchCurrents[0:9],platform.EPS.actualSwitchStatesBitmap,platform.EPS.expectedSwitchStatesBitmap,platform.ADCS.busVoltages_2,platform.ADCS.busVoltages_1,platform.ADCS.busVoltages_0,platform.ADCS.busCurrents_2,platform.ADCS.busCurrents_1,platform.ADCS.busCurrents_0,platform.EPS.busCurrentDraws_1,platform.EPS.busCurrentDraws_0,platform.EPS.busCurrents_3,platform.EPS.busCurrents_2,platform.EPS.busCurrents_1,platform.EPS.busCurrents_0,platform.EPS.busVoltages_3,platform.EPS.busVoltages_2,platform.EPS.busVoltages_1,platform.EPS.busVoltages_0,platform.EPS.solarArrayVoltages_2,platform.EPS.solarArrayVoltages_1,platform.EPS.solarArrayVoltages_0,platform.EPS.solarArrayCurrents_4,platform.EPS.solarArrayCurrents_3,platform.EPS.solarArrayCurrents_2,platform.EPS.solarArrayCurrents_1,platform.EPS.solarArrayCurrents_0,platform.EPS.switchCurrents_9,platform.EPS.switchCurrents_8,platform.EPS.switchCurrents_7,platform.EPS.switchCurrents_6,platform.EPS.switchCurrents_5,platform.EPS.switchCurrents_4,platform.EPS.switchCurrents_3,platform.EPS.switchCurrents_2,platform.EPS.switchCurrents_1,platform.EPS.switchCurrents_0,platform.EPS.switchVoltages_9,platform.EPS.switchVoltages_8,platform.EPS.switchVoltages_7,platform.EPS.switchVoltages_6,platform.EPS.switchVoltages_5,platform.EPS.switchVoltages_4,platform.EPS.switchVoltages_3,platform.EPS.switchVoltages_2,platform.EPS.switchVoltages_1,platform.EPS.switchVoltages_0,platform.BAT.batteryVoltage_2,platform.BAT.batteryVoltage_1,platform.BAT.batteryVoltage_0,platform.BAT.batteryCurrent_2,platform.BAT.batteryCurrent_1,platform.BAT.batteryCurrent_0,platform.EPS.solarArrayCurrents[0:4],platform.EPS.solarArrayVoltages[0:2],platform.EPS.busVoltages[0:3],platform.EPS.busCurrents[0:3],platform.EPS.busCurrentDraws[0:1],platform.ADCS.busCurrents[0:2],platform.ADCS.busVoltages[0:2],platform.ADCS.sensorCurrent,platform.ADCS.mtqCurrent,platform.CMC.current3V3,platform.CMC.current5V,platform.CMC.voltage3V3,platform.CMC.voltage5V,obsw.platform.obc.TelemetryADCA.channelOutput[3],obsw.platform.obc.TelemetryADCA.channelOutput[0],obsw.platform.obc.TelemetryADCA.channelOutput[1],obsw.platform.obc.TelemetryADCA.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[0],obsw.platform.obc.TelemetryADCB.channelOutput[1],obsw.platform.obc.TelemetryADCB.channelOutput[2],obsw.platform.obc.TelemetryADCB.channelOutput[3],obsw.platform.obc.TelemetryADCC.channelOutput[1],obsw.platform.obc.TelemetryADCC.channelOutput[2],obsw.platform.obc.TelemetryADCC.channelOutput[5],obsw.platform.obc.TelemetryADCB.channelOutput[4],obsw.platform.obc.TelemetryADCC.channelOutput[6],obsw.platform.obc.TelemetryADCB.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[6],obsw.platform.obc.TelemetryADCA.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[3],cdh.telemetry.DataPool.paramValid
4852,9034801,150206,1,32514058,812477333,3716240332986708528881207298,2478300297160092770230077442,128,128,683,791,512,661,832,512,8,6,2,22,42,9,256,696,777,912,252,405,412,128,791,66,233,5,2,2,19,5,2,2,5,2,2,2,2,2,776,2,2,2,2,2,2,3,917,858,774,10,8,31,5747810000000.0,432428284,980068000000.0,9707739138,6152,70480500000000.0,140950000000000.0,8432,409,17606,65501,1258,828,2165,2160,1130,3358,3348,477,3342,318,1639,3,2178,26,3377,4,2304,33,2436,2301,11111111111111111111
4853,9034861,150207,1,31465482,811429782,2478300293701328253983131650,2478300297160092770229028866,128,128,216,967,513,198,129,1013,7,6,2,22,43,9,384,948,777,913,251,398,360,256,326,55,140,5,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,918,859,773,10,8,30,5647940000000.0,377895163,981142000000.0,9708787714,6151,69621500000000.0,141272000000000.0,7188,744,17618,65501,1258,828,2165,2159,1126,3358,3348,476,3342,318,1639,3,2178,26,3376,5,2311,34,2436,2294,11111111111111111111
4854,9034922,150208,1,32514052,812477331,2478300293701328253983131650,2478300297160092770231126018,128,128,245,58,513,452,96,520,7,6,2,22,43,8,128,444,777,911,692,300,264,512,663,25,4,5,2,2,20,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,915,858,774,4,8,31,5501880000000.0,277131956,978994000000.0,8635045890,6151,71481200000000.0,141028000000000.0,8861,194,17618,65501,1258,828,2163,2158,1128,3358,3348,477,3343,318,1638,3,2176,26,3377,4,2314,34,2437,2297,11111111111111111111
4855,9034981,150209,1,31465482,811428757,3716240332986708528882255874,2478300296007171265624279042,128,128,528,393,513,569,704,558,7,6,2,22,43,8,384,948,777,913,795,339,264,896,178,4,2,5,2,2,20,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,917,858,773,10,8,30,5499710000000.0,277171995,981142000000.0,8635045890,6151,76785500000000.0,141118000000000.0,9247,398,17630,65501,1258,828,2165,2159,1128,3358,3348,477,3342,318,1638,3,2178,26,3376,5,2314,33,2437,2297,11111111111111111111
4856,9035041,150210,0,31465487,812477326,3716240332986708528882255874,2478300297160092770230077442,128,128,455,184,512,297,577,958,7,6,2,21,43,9,320,664,777,908,613,323,262,128,372,67,3,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,910,858,774,15,8,30,5500850000000.0,275058277,975773000000.0,9708786690,6151,65872000000000.0,140787000000000.0,6643,574,17642,65501,1258,829,2153,2148,1131,3358,3348,477,3343,317,1638,3,2167,26,3377,4,2313,34,2437,2295,11111111111111111111
4857,9035101,150211,1,31465483,811428757,2478300293701328253983131650,1240360257874712495330953218,128,128,875,951,512,209,833,985,7,6,2,21,42,9,384,948,777,913,151,411,353,256,868,246,89,5,2,2,19,5,2,2,5,2,2,1,2,2,777,2,2,2,2,2,2,2,917,858,773,11,8,30,5593380000000.0,370568343,981142000000.0,9707738114,6151,67744600000000.0,140993000000000.0,9093,270,17642,65501,1258,828,2165,2160,1126,3358,3348,477,3342,318,1637,3,2178,26,3377,5,2307,34,2437,2304,11111111111111111111
4858,9035161,150212,1,32514053,812477332,2478300293701328253983131650,2478300296007171265622181890,128,128,7,665,512,66,385,958,7,6,2,22,42,8,576,144,778,910,605,339,264,128,133,252,2,5,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,916,858,774,5,8,31,5499970000000.0,277171805,977921000000.0,8633997314,6151,65859100000000.0,140916000000000.0,7384,240,17654,65501,1258,829,2158,2153,1130,3358,3348,477,3343,318,1636,3,2172,26,3377,5,2312,34,2438,2295,11111111111111111111
4859,9035222,150213,1,32515084,812477333,2478300293701328253983131650,2478300297160092770230077442,128,128,783,431,1023,433,129,966,8,6,2,21,42,8,256,696,777,912,781,340,264,896,178,4,2,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,917,858,774,12,9,31,5499710000000.0,277173005,980068000000.0,8633996290,6152,66391700000000.0,140658000000000.0,9534,603,17654,65501,1258,828,2161,2156,1130,3358,3348,477,3342,317,1636,3,2182,26,3377,5,2315,34,2438,2298,11111111111111111111
4860,9035281,150214,1,31465482,811428757,2478300293701328253983131650,2478300297160092770230077442,128,128,930,679,512,690,864,530,8,6,2,22,43,8,256,696,777,912,798,343,263,896,178,4,2,5,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,917,858,773,10,8,30,5499710000000.0,276127518,980068000000.0,8635045890,6152,72958700000000.0,140920000000000.0,9204,246,17666,65501,1258,828,2165,2160,1129,3358,3348,477,3343,318,1635,3,2179,26,3377,4,2315,33,2438,2298,11111111111111111111
4861,9035341,150215,0,31465480,812477329,2478300293701328253983131650,2478300296007171265623230466,128,128,482,136,513,300,513,968,7,6,2,22,43,9,576,144,778,910,598,339,263,896,780,156,2,5,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,913,858,774,8,8,30,5499870000000.0,276123222,977921000000.0,9708787714,6151,66554900000000.0,141049000000000.0,8433,154,17666,65501,1258,829,2159,2153,1138,3358,3348,477,3342,317,1635,3,2173,25,3378,4,2307,34,2438,2305,11111111111111111111
4862,9035401,150216,0,32514068,812477325,3716240332986708528882255874,2478300297160092770231126018,128,128,281,505,513,912,960,1002,8,6,2,22,43,9,512,884,777,905,1,115,99,768,620,0,3,5,2,2,20,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,909,858,774,20,8,31,5500780000000.0,103926785,972552000000.0,9708787714,6152,68921400000000.0,141148000000000.0,8854,451,17678,65501,1259,829,2146,2141,1138,3358,3348,477,3343,318,1634,3,2160,26,3378,5,2304,34,2437,2302,11111111111111111111
4863,9035461,150217,0,32514068,812478349,2478300293701328253983131650,1240360257874712495329904642,128,128,583,121,513,831,65,949,7,6,2,22,43,9,960,584,778,904,1,4,4,128,734,6,8,8,2,2,18,5,2,2,5,2,2,1,2,2,777,2,2,2,2,2,2,2,909,859,774,20,8,31,8804690000000.0,4198401,971479000000.0,9708787714,6151,65219200000000.0,141045000000000.0,9082,367,17678,65501,1259,829,2144,2138,1141,3358,3348,476,3343,318,1634,3,2158,26,3378,5,2305,34,2437,2303,11111111111111111111
4864,9035522,150218,0,32514068,812478348,2478300293701328253983131650,2478300296007171265623230466,128,128,418,937,513,997,672,559,7,6,2,22,43,8,384,632,777,904,2,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,908,859,774,20,8,31,1100590000000.0,1049602,971478000000.0,8635045890,6151,76918700000000.0,141264000000000.0,6936,904,17690,65501,1259,829,2142,2137,1142,3358,3348,477,3342,318,1634,3,2157,26,3378,5,2304,33,2437,2301,11111111111111111111
4865,9035581,150219,0,32514068,812477324,3716240332986708528882255874,2478300297160092770230077442,128,128,601,87,512,22,770,1023,7,6,2,21,42,8,384,285,779,903,1,1,1,896,425,4,1,1,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,908,858,774,20,8,31,1100590000000.0,1049601,970406000000.0,8633996290,6151,70351700000000.0,140761000000000.0,9177,208,17690,65501,1259,829,2142,2136,1141,3358,3348,477,3342,318,1634,3,2156,26,3377,5,2317,34,2438,2299,11111111111111111111
4866,9035641,150220,0,32514068,813526923,2478300293701328253983131650,2478300297160092770230077442,128,128,391,985,512,1006,96,513,7,6,2,21,43,9,256,380,777,903,1,1,1,896,425,4,1,1,2,2,19,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,907,859,775,20,8,31,1100590000000.0,1049601,970404000000.0,9708786690,6151,70519200000000.0,141002000000000.0,9160,346,17690,65501,1259,829,2140,2135,1145,3357,3348,477,3343,318,1634,3,2155,26,3378,4,2307,34,2436,2304,11111111111111111111
4867,9035701,150221,0,31465493,812478347,2478300293701328253982083074,2478300296007171265623230466,128,128,281,505,513,291,705,938,7,6,2,21,42,8,256,33,779,902,1,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,776,2,2,2,2,2,2,2,907,859,774,21,8,30,1100590000000.0,1049601,969332000000.0,8633996290,6151,64506200000000.0,141148000000000.0,8526,415,17690,65501,1259,829,2140,2135,1146,3358,3348,478,3342,318,1635,3,2154,25,3377,4,2307,34,2437,2304,11111111111111111111
4868,9035761,150222,0,32514068,812477323,2478300293701328253983131650,2478300296007171265623230466,128,128,876,945,1023,858,897,942,7,6,2,21,42,9,704,80,778,902,1,1,2,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,907,858,774,20,8,31,1100590000000.0,2098177,969331000000.0,9707738114,6151,64794000000000.0,140727000000000.0,5722,882,17690,65501,1259,829,2139,2134,1141,3357,3349,477,3343,318,1635,3,2153,26,3378,5,2315,34,2438,2298,11111111111111111111
4869,9035822,150223,0,32514068,812478346,2478300293701328253983131650,2478300296007171265623230466,128,128,957,631,513,990,448,974,7,6,2,22,42,9,704,80,778,902,1,2,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,2,906,859,774,20,8,31,1100590000000.0,1050625,969331000000.0,9707739138,6151,66962900000000.0,141182000000000.0,8469,505,17678,65501,1259,829,2139,2134,1147,3358,3348,478,3343,318,1635,3,2153,26,3377,4,2306,33,2438,2304,11111111111111111111
4870,9035882,150224,0,32514073,812478345,2478300293701328253982083074,2478300297160092770230077442,128,128,719,214,513,347,800,554,7,6,2,22,73,8,768,395,776,899,1,1,1,896,425,4,1,1,2,2,19,5,2,2,5,2,2,2,2,2,776,2,2,2,2,2,2,2,905,859,774,25,8,31,1100590000000.0,1049601,966108000000.0,8666503170,6151,76248600000000.0,141070000000000.0,8992,117,17678,65501,1259,829,2132,2128,1147,3354,3345,452,3339,318,4095,1532,2148,26,3374,5,2305,33,2437,2303,11111111111111111111
4871,9035941,150225,0,32514074,812478344,2478300293701328253983131650,1240360256721790990725154818,128,128,161,718,1022,356,449,870,8,6,2,22,75,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,20,5,2,2,4,2,2,1,2,2,777,2,2,2,2,2,2,2,904,859,774,26,8,31,1100590000000.0,1049601,965036000000.0,8668600322,6152,59816100000000.0,140559000000000.0,6558,134,17678,65501,1259,828,2132,2127,1148,3354,3345,452,3339,318,4095,1539,2147,26,3375,5,2306,34,2438,2303,11111111111111111111
4872,9036001,150226,0,32514075,812478344,3716240332986707429370628098,2478300297160092770230077441,128,128,364,688,1022,4,385,912,7,6,2,22,81,8,448,600,777,900,1,1,1,896,425,4,1,1,1,2,19,5,2,2,5,2,2,2,2,2,777,2,1,2,2,2,2,3,904,859,774,27,8,31,1100590000000.0,1049601,967183000000.0,8674891778,6151,62698000000000.0,140555000000000.0,9297,168,17666,65501,1259,829,2135,2130,1144,3357,3348,476,3343,317,1617,3,2150,26,3378,5,2312,34,2437,2295,11111111111111111111
4873,9036061,150227,0,32514068,812478344,3716240332986708528882255874,2478300297158966870323234817,128,128,996,217,512,832,320,897,8,6,2,20,43,8,128,805,778,901,1,2,1,896,425,4,1,1,1,2,19,5,2,1,5,2,2,2,2,2,777,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,1050625,968258000000.0,8635043842,6152,61662900000000.0,140796000000000.0,5784,280,17666,65501,1259,829,2135,2130,1142,3357,3348,476,3342,318,1632,3,2150,26,3377,5,2311,34,2437,2295,11111111111111111111
4874,9036122,150228,0,32514068,812478345,2478300293701328252909389826,2478300297160092770230077442,128,128,967,441,513,113,609,548,7,6,2,22,43,9,448,600,777,900,2,1,1,896,425,4,1,1,2,2,19,5,2,2,5,2,2,2,2,2,777,1,2,2,2,2,2,2,905,859,774,20,8,31,1100590000000.0,1049602,967183000000.0,9708787714,6151,75398300000000.0,141131000000000.0,8020,517,17654,65501,1259,829,2135,2130,1143,3357,3348,477,3343,318,1635,3,2149,26,3377,5,2312,34,2438,2295,11111111111111111111
4875,9036181,150229,0,32514068,812478344,3716240332986708528882255874,2478300296007171265623230466,128,128,455,184,512,383,897,959,7,6,2,22,43,8,0,553,778,900,1,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,1049601,967184000000.0,8635045890,6151,65962200000000.0,140787000000000.0,5915,300,17642,65501,1259,829,2134,2129,1143,3357,3348,477,3343,318,1637,3,2148,26,3377,5,2317,34,2437,2300,11111111111111111111
4876,9036241,150230,0,32514068,812477320,3716240332986708528882255874,2478300297160092770229028866,128,128,839,504,512,360,449,947,7,6,2,21,42,9,448,600,777,900,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,904,858,774,20,8,31,1100590000000.0,1049601,967183000000.0,9707738114,6151,65107500000000.0,140873000000000.0,8128,260,17642,65501,1259,829,2134,2128,1142,3357,3348,477,3342,318,1638,3,2147,25,3376,4,2309,34,2439,2292,11111111111111111111
4877,9036301,150231,0,32514068,812478345,2478300293701328253982083074,2478300296007171265623230466,128,128,518,583,513,273,898,997,7,6,2,21,43,8,448,600,777,900,1,1,1,896,425,4,1,1,2,2,19,5,2,2,4,2,2,2,2,2,776,2,2,2,2,2,2,2,905,859,774,20,8,31,1100590000000.0,1049601,967183000000.0,8635044866,6151,68573600000000.0,141169000000000.0,7371,212,17630,65501,1259,829,2133,2128,1149,3357,3349,477,3343,318,1638,3,2147,26,3376,5,2305,34,2437,2302,11111111111111111111
4878,9036361,150232,0,32514069,812478344,3716240332986708528882255874,2478300297160092770229028866,128,128,518,583,513,39,481,558,7,6,2,22,42,8,896,300,778,899,1,2,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,904,859,774,21,8,31,1100590000000.0,1050625,966110000000.0,8633997314,6151,76755500000000.0,141169000000000.0,8270,108,17618,65501,1259,829,2133,2127,1147,3357,3348,477,3343,318,1639,3,2149,26,3376,4,2305,34,2437,2302,11111111111111111111
4879,9036422,150233,0,32514068,812478343,2478300293701328253982083074,2478300297160092770229028866,128,128,495,788,1021,69,898,895,8,6,2,21,42,8,896,300,778,899,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,776,2,2,2,2,2,2,2,903,859,774,20,8,31,1100590000000.0,1049601,966110000000.0,8633996290,6152,61564200000000.0,140431000000000.0,6588,524,17606,65501,1259,829,2132,2127,1145,3357,3348,478,3342,318,1640,3,2148,26,3376,4,2304,33,2437,2302,11111111111111111111
4880,9036481,150234,0,32514068,812478344,3716240332986708528882255874,2478300296007171265622181890,128,128,628,39,513,373,641,958,7,6,2,21,42,11,768,48,778,898,1,1,2,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,904,859,774,20,8,31,1100590000000.0,2098177,965036000000.0,11855221762,6151,65876300000000.0,141023000000000.0,8973,554,17595,65501,1259,829,2131,2126,1146,3357,3348,477,3343,318,1641,3,2147,26,3379,5,2305,33,2437,2306,11111111111111111111
4881,9036541,150235,0,32514068,812478344,2478300293701328253983131650,2478300297158966870323234818,128,128,134,263,513,423,320,521,7,6,2,22,43,9,896,300,778,899,1,1,1,896,425,4,1,1,2,2,19,5,2,1,5,2,2,2,2,2,777,2,2,2,2,2,2,2,904,859,774,20,8,31,1100590000000.0,1049601,966110000000.0,9708787714,6151,71648700000000.0,141083000000000.0,8870,190,17595,65501,1259,829,2130,2126,1142,3357,3348,477,3342,318,1642,3,2146,26,3379,4,2318,34,2437,2301,11111111111111111111
4882,9036601,150236,0,32514068,812478343,3716240332986708528882255874,2478300296007171265622181890,128,128,109,650,512,934,768,919,7,6,2,22,42,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,2,2,3,903,859,774,20,8,31,1100590000000.0,1049601,965036000000.0,8633997314,6151,63204800000000.0,140912000000000.0,5552,764,17583,65501,1259,829,2130,2125,1141,3356,3348,477,3343,317,1642,3,2145,26,3378,5,2314,34,2437,2297,11111111111111111111
4883,9036661,150237,0,32514068,812478343,2478300293701328253983131650,2478300297160092770229028866,128,128,492,625,1023,748,129,929,7,6,2,22,42,9,320,1,779,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,903,859,774,20,8,31,1100590000000.0,1049601,965037000000.0,9707739138,6151,63849100000000.0,140684000000000.0,5510,151,17571,65501,1259,829,2130,2125,1145,3357,3348,477,3342,318,1643,3,2144,26,3378,5,2307,34,2437,2304,11111111111111111111
4884,9036722,150238,0,32514069,812478343,2478300293701328253982083074,2478300296007171265622181890,128,128,1003,888,513,849,705,1008,8,6,2,22,43,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,776,2,2,2,2,2,2,2,903,859,774,21,8,31,1100590000000.0,1049601,965036000000.0,8635045890,6152,69316600000000.0,141251000000000.0,7960,174,17559,65501,1259,829,2128,2124,1144,3357,3348,477,3342,318,1644,3,2144,25,3378,5,2305,34,2437,2302,11111111111111111111
4885,9036781,150239,0,31465492,812477318,2478300293701328253983131650,2478300296006045365716387842,128,128,941,489,512,51,705,908,7,6,2,22,43,8,768,48,778,898,1,1,1,896,425,4,1,1,2,2,19,5,2,1,4,2,2,2,2,2,777,2,2,2,2,2,2,2,902,858,774,20,8,30,1100590000000.0,1049601,965036000000.0,8635045890,6151,62444600000000.0,140869000000000.0,6439,268,17547,65501,1259,829,2128,2123,1139,3356,3348,477,3343,318,1644,3,2143,26,3378,4,2309,34,2437,2293,11111111111111111111
4886,9036841,150240,0,32514068,812478342,3716240332986708528882255874,2478300297160092770229028866,128,128,391,985,512,852,448,995,7,6,2,21,42,9,640,820,777,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,902,859,774,20,8,31,1100590000000.0,1049601,963962000000.0,9707738114,6151,68406000000000.0,141002000000000.0,7959,119,17547,65501,1259,829,2127,2123,1140,3356,3348,477,3342,318,1645,3,2143,26,3377,4,2318,34,2437,2300,11111111111111111111
4887,9036901,150241,0,31465492,812478342,3716240332986708528882255874,2478300297160092770229028866,128,128,199,825,512,684,256,525,7,6,2,20,43,9,640,820,777,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,902,859,774,20,8,30,1100590000000.0,1049601,963962000000.0,9708785666,6151,72189900000000.0,140959000000000.0,8900,570,17535,65501,1259,829,2127,2122,1137,3357,3348,477,3342,318,1647,3,2141,26,3377,5,2310,34,2436,2292,11111111111111111111
4888,9036961,150242,0,32514068,812478341,3716240332985582628975413250,2478300296007171265622181890,128,128,289,655,1023,719,833,896,7,6,2,22,42,8,192,773,778,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,1,2,2,2,3,901,859,774,20,8,31,1100590000000.0,1049601,963963000000.0,8633997314,6151,61628600000000.0,140688000000000.0,6776,210,17523,65501,1259,829,2126,2121,1138,3357,3348,477,3342,318,1647,3,2141,26,3377,5,2313,34,2437,2295,11111111111111111111
4889,9037022,150243,0,32514068,812477317,2478300293701328253983131650,2478300297160092770229028866,128,128,866,456,513,69,705,528,7,6,2,22,42,9,64,868,776,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,901,858,774,20,8,31,1100590000000.0,1049601,963961000000.0,9707739138,6151,72662400000000.0,141135000000000.0,8135,347,17523,65501,1259,829,2126,2121,1140,3356,3348,477,3343,318,1647,3,2140,25,3377,5,2304,33,2436,2301,11111111111111111111
4890,9037081,150244,0,32514068,812478341,2478300293701328253983131650,2478300297160092770229028866,128,128,263,24,512,532,577,911,8,6,2,22,42,8,640,820,777,897,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,901,859,774,20,8,31,1100590000000.0,1049601,963962000000.0,8633997314,6152,62642200000000.0,140744000000000.0,5706,221,17511,65501,1259,829,2125,2120,1139,3356,3348,476,3343,318,1648,3,2139,26,3377,5,2302,34,2437,2300,11111111111111111111
4891,9037141,150245,0,32514068,812477317,2478300293701328253983131650,2478300297160092770229028866,128,128,271,695,513,798,385,935,7,6,2,22,42,9,64,521,778,896,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,901,858,774,20,8,31,1100590000000.0,1049601,962889000000.0,9707739138,6151,64278600000000.0,141199000000000.0,6716,857,17499,65501,1259,829,2124,2119,1138,3356,3347,477,3342,318,1649,3,2138,26,3376,5,2315,34,2436,2298,11111111111111111111
4892,9037201,150246,0,31465492,812478340,3716240332986708528882255874,2478300297160092770229028866,128,128,317,952,513,903,321,996,8,6,2,22,43,9,960,268,778,895,1,1,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,900,859,774,20,8,30,1100590000000.0,1049601,961815000000.0,9708787714,6152,68466200000000.0,141268000000000.0,7363,871,17487,65501,1259,829,2124,2119,1139,3356,3348,479,3342,318,1680,3,2137,26,3376,5,2302,34,2437,2300,11111111111111111111
4893,9037261,150247,0,32514070,812478341,3716240332986708528882255874,2478300297160092770229028866,128,128,346,722,1023,54,386,970,7,6,2,22,42,9,512,568,777,896,1,2,1,896,425,4,1,1,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,3,901,859,774,22,8,31,1100590000000.0,1050625,962888000000.0,9707739138,6151,66683800000000.0,140697000000000.0,5944,920,17476,65501,1259,829,2123,2118,1137,3356,3348,477,3342,318,1650,3,2137,25,3376,5,2311,34,2437,2294,11111111111111111111
4894,9037322,150248,0,31465492,812477317,2478299113109707536571828226,2478300296007171265622181890,128,128,482,136,513,742,800,527,8,6,2,21,42,8,960,268,778,895,7,5,2,512,975,13,1,1,2,2,18,5,2,2,4,2,2,2,2,2,777,2,2,2,2,1,2,2,901,858,774,20,8,30,1100600000000.0,2102279,961815000000.0,8633996290,6152,72537800000000.0,141049000000000.0,9174,204,17476,65501,1259,829,2122,2118,1136,3356,3348,477,3342,318,1651,3,2136,26,3376,4,2316,33,2437,2298,11111111111111111111
4895,9037381,150249,0,32514068,812478340,2477091367881713624807376898,2477091371340478141055371266,128,128,866,456,513,729,416,564,7,6,2,22,42,9,960,268,778,895,1,82,84,128,55,1023,2,6,2,2,19,5,2,2,5,2,1,2,2,2,776,2,2,2,2,2,1,2,900,859,774,20,8,31,6600290000000.0,88164353,961815000000.0,9707739138,6151,77571500000000.0,141135000000000.0,8304,579,17464,65501,1259,829,2122,2117,1135,3356,3348,477,3342,318,1652,3,2136,26,3375,5,2313,33,2436,2296,11111111111111111111
4896,9037441,150250,1,31465502,811428754,2478300293701328253983131650,2478300297160092770229028866,128,128,108,305,1023,710,640,547,8,6,2,22,42,8,576,144,778,910,2,344,384,512,761,23,478,4,2,2,18,5,2,2,5,2,2,2,2,2,777,2,2,2,2,2,2,2,914,858,773,30,8,30,4911320000000.0,403005442,977921000000.0,8633997314,6152,75265100000000.0,140641000000000.0,6797,809,17452,65501,1258,828,2158,2153,1128,3356,3348,477,3342,318,1652,3,2174,26,3375,5,2304,34,2437,2302,11111111111111111111
4897,9037501,150251,0,31465482,812477322,3716240332986708528882255874,2478300297158966870322186242,128,128,715,724,1020,903,768,552,7,6,2,23,42,9,448,600,777,900,39,364,352,512,293,84,33,5,2,2,18,5,2,1,5,2,2,2,2,2,777,2,2,2,2,2,2,3,906,858,774,10,8,30,5533080000000.0,369471527,967183000000.0,9707740162,6151,75969500000000.0,140285000000000.0,8183,255,17440,65501,1258,829,2129,2124,1134,3356,3348,477,3342,318,1653,3,2144,26,3375,5,2315,33,2436,2298,11111111111111111111
4898,9037561,150252,1,31465488,811428751,3716240332986708528881207298,2478300296007171265622181890,128,128,135,602,513,976,385,919,8,6,2,23,42,8,640,112,778,906,898,366,261,128,555,99,2,5,2,2,18,5,2,2,4,2,2,2,2,2,776,2,2,2,2,2,2,3,911,858,773,16,8,30,5499810000000.0,274054018,973626000000.0,8633998338,6152,63179100000000.0,141174000000000.0,6340,268,17428,65501,1258,828,2151,2145,1125,3356,3348,476,3342,318,1653,3,2166,26,3378,5,2308,34,2436,2294,11111111111111111111
